,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
1599,RLRAM,2,0,192.8744128,p_1,0.5,START,151,1_start,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1600,RLRAM,2,0,192.8744128,p_2,0.5,running,140,2_handle_payment,,12accounting0,195.9750015,
1601,RLRAM,2,0,192.8744128,p_1,0.5,running,151,1_submit_request,,1employee,193.3181852,
1602,RLRAM,2,0,193.3181852,p_1,0.5,running,151,1_check_request,,12admin1,194.4724693,
1603,RLRAM,2,0,193.4988839,p_2,0.5,START,152,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1604,RLRAM,2,0,193.4988839,p_2,0.5,running,152,2_submit_request,,1employee,193.5075085,
1605,RLRAM,2,0,193.5075085,p_2,0.5,running,152,2_check_request,,X_SHARED,193.5182381,
1606,RLRAM,2,0,193.5084756,p_1,0.5,gateway,148,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1607,RLRAM,2,0,193.5084756,p_1,0.5,running,147,1_check_budget_approval,,1X_SHARED,193.7975791,
1608,RLRAM,2,0,193.5182381,p_2,0.5,gateway,152,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1609,RLRAM,2,0,193.7550355,p_1,0.5,gateway,149,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1610,RLRAM,2,0,193.7550355,p_1,0.5,running,144,1_handle_payment,,X_SHARED,195.3957974,
1611,RLRAM,2,0,193.7550355,p_1,0.5,running,149,1_submit_request,,1employee,196.0401946,
1612,RLRAM,2,0,193.7975791,p_1,0.5,gateway,147,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1613,RLRAM,2,0,193.7975791,p_1,0.5,running,148,1_check_budget_approval,,12admin0,194.5407265,
1614,RLRAM,2,0,193.7975791,p_1,0.5,running,147,1_budget_approve,,1budget_owner1,194.0870771,
1615,RLRAM,2,0,194.0870771,p_1,0.5,running,147,1_supervisor_approve,,1supervisor2,196.1133479,
1616,RLRAM,2,0,194.4724693,p_1,0.5,gateway,151,1_XOR_admin_decision,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1617,RLRAM,2,0,194.4724693,p_1,0.5,running,151,1_check_budget_approval,,1X_SHARED,194.927569,
1618,RLRAM,2,0,194.5407265,p_1,0.5,gateway,148,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1619,RLRAM,2,0,194.5407265,p_1,0.5,running,148,1_supervisor_approve,,1supervisor1,195.2164915,
1620,RLRAM,2,0,194.7081005,p_2,0.5,START,153,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1621,RLRAM,2,0,194.7081005,p_2,0.5,running,152,2_check_budget_approval,,12admin0,196.0868194,
1622,RLRAM,2,0,194.7193249,p_2,0.5,running,153,2_submit_request,,1employee1,194.8125815,
1623,RLRAM,2,0,194.7193249,p_1,0.5,running,150,1_check_request,,12admin1,195.2915442,
1624,RLRAM,2,0,194.8125815,p_2,0.5,running,153,2_check_request,,112admin0,194.8876576,
1625,RLRAM,2,0,194.8876576,p_2,0.5,gateway,153,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1626,RLRAM,2,0,194.8876576,p_2,0.5,running,153,2_submit_request,,1employee1,195.0662556,
1627,RLRAM,2,0,194.927569,p_1,0.5,gateway,151,1_XOR_budget_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1628,RLRAM,2,0,195.2095707,p_1,0.5,START,154,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1629,RLRAM,2,0,195.2095707,p_1,0.5,running,154,1_submit_request,,1employee1,195.2847358,
1630,RLRAM,2,0,195.2164915,p_1,0.5,running,151,1_supervisor_approve,,1supervisor1,195.5036592,
1631,RLRAM,2,0,195.2164915,p_2,0.5,running,153,2_check_request,,112admin0,198.2265068,
1632,RLRAM,2,0,195.2915442,p_1,0.5,gateway,150,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1633,RLRAM,2,0,195.2915442,p_1,0.5,running,154,1_check_request,,1X_SHARED,196.0444115,
1634,RLRAM,2,0,195.3957974,p_1,0.5,gateway,144,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1635,RLRAM,2,0,195.3957974,p_1,0.5,COMPLETE,144,1_END,,,,10.89228749
1636,RLRAM,2,0,195.5036592,p_1,0.5,running,151,1_handle_payment,,X_SHARED,196.65703,
1637,RLRAM,2,0,195.8431403,p_1,0.5,START,155,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1638,RLRAM,2,0,195.8431403,p_1,0.5,running,155,1_submit_request,,1employee1,197.2681214,
1639,RLRAM,2,0,195.9750015,p_2,0.5,gateway,140,2_XOR_payment_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1640,RLRAM,2,0,195.9750015,p_2,0.5,COMPLETE,140,2_END,,,,15.1955224
1641,RLRAM,2,0,196.0401946,p_1,0.5,running,148,1_handle_payment,,12accounting0,196.7830153,
1642,RLRAM,2,0,196.0401946,p_1,0.5,running,149,1_check_request,,12admin1,196.227045,
1643,RLRAM,2,0,196.0444115,p_1,0.5,gateway,154,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1644,RLRAM,2,0,196.0444115,p_1,0.5,running,150,1_check_budget_approval,,1X_SHARED,197.5922534,
1645,RLRAM,2,0,196.0868194,p_2,0.5,gateway,152,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1646,RLRAM,2,0,196.0868194,p_1,0.5,running,154,1_check_budget_approval,,12admin0,196.9168365,
1647,RLRAM,2,0,196.0868194,p_2,0.5,running,152,2_supervisor_approve,,1supervisor1,197.1740295,
1648,RLRAM,2,0,196.2237006,p_1,0.5,gateway,143,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1649,RLRAM,2,0,196.2237006,p_1,0.5,running,143,1_supervisor_approve,,1supervisor2,197.579954,
1650,RLRAM,2,0,196.227045,p_1,0.5,gateway,149,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1651,RLRAM,2,0,196.65703,p_1,0.5,gateway,151,1_XOR_payment_check,"{'1_approval_flow': '1_submit_request', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1652,RLRAM,2,0,196.65703,p_1,0.5,COMPLETE,151,1_END,,,,3.782617256
1653,RLRAM,2,0,196.7830153,p_1,0.5,gateway,148,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1654,RLRAM,2,0,196.7830153,p_1,0.5,COMPLETE,148,1_END,,,,6.931303085
1655,RLRAM,2,0,196.8735229,p_1,0.5,gateway,141,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1656,RLRAM,2,0,196.8735229,p_1,0.5,running,147,1_handle_payment,,12accounting1,201.3155762,
1657,RLRAM,2,0,196.8735229,p_1,0.5,COMPLETE,141,1_END,,,,15.17570681
1658,RLRAM,2,0,196.9168365,p_1,0.5,gateway,154,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1659,RLRAM,2,0,196.9168365,p_1,0.5,running,154,1_budget_approve,,1budget_owner2,198.5587771,
1660,RLRAM,2,0,197.1367211,p_1,0.5,START,156,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1661,RLRAM,2,0,197.1367211,p_1,0.5,running,156,1_submit_request,,1employee,198.019553,
1662,RLRAM,2,0,197.1740295,p_2,0.5,running,152,2_handle_payment,,12accounting0,212.4473435,
1663,RLRAM,2,0,197.2069534,p_2,0.5,START,157,2_start,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1664,RLRAM,2,0,197.579954,p_1,0.5,running,143,1_handle_payment,,X_SHARED,197.838904,
1665,RLRAM,2,0,197.5922534,p_1,0.5,gateway,150,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1666,RLRAM,2,0,197.5922534,p_1,0.5,running,149,1_check_budget_approval,,1X_SHARED,198.1010829,
1667,RLRAM,2,0,197.5922534,p_1,0.5,running,150,1_supervisor_approve,,1supervisor2,198.9584308,
1668,RLRAM,2,0,197.838904,p_1,0.5,gateway,143,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1669,RLRAM,2,0,197.838904,p_2,0.5,running,157,2_submit_request,,1employee1,199.244091,
1670,RLRAM,2,0,197.838904,p_1,0.5,running,155,1_check_request,,12admin1,198.2590191,
1671,RLRAM,2,0,197.838904,p_1,0.5,COMPLETE,143,1_END,,,,13.72017453
1672,RLRAM,2,0,197.8846711,p_1,0.5,START,158,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1673,RLRAM,2,0,198.019553,p_1,0.5,running,158,1_submit_request,,1employee,199.4749236,
1674,RLRAM,2,0,198.1010829,p_1,0.5,gateway,149,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1675,RLRAM,2,0,198.1716794,p_2,0.5,START,159,2_start,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1676,RLRAM,2,0,198.1716794,p_1,0.5,running,156,1_check_request,,1X_SHARED,198.7011597,
1677,RLRAM,2,0,198.1716794,p_1,0.5,running,149,1_budget_approve,,1budget_owner1,199.6760591,
1678,RLRAM,2,0,198.2265068,p_2,0.5,gateway,153,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1679,RLRAM,2,0,198.2590191,p_1,0.5,gateway,155,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1680,RLRAM,2,0,198.5587771,p_1,0.5,running,154,1_supervisor_approve,,X_SHARED,199.066232,
1681,RLRAM,2,0,198.7011597,p_1,0.5,gateway,156,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1682,RLRAM,2,0,198.7011597,p_1,0.5,running,156,1_check_budget_approval,,1X_SHARED,199.1730506,
1683,RLRAM,2,0,198.7826829,p_1,0.5,START,160,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1684,RLRAM,2,0,198.8148078,p_2,0.5,START,161,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1685,RLRAM,2,0,198.8752929,p_2,0.5,START,162,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1686,RLRAM,2,0,199.066232,p_1,0.5,running,150,1_handle_payment,,X_SHARED,199.9147716,
1687,RLRAM,2,0,199.1730506,p_1,0.5,gateway,156,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1688,RLRAM,2,0,199.1730506,p_1,0.5,running,156,1_budget_approve,,1budget_owner2,199.7481112,
1689,RLRAM,2,0,199.244091,p_2,0.5,running,159,2_submit_request,,1employee1,199.3860922,
1690,RLRAM,2,0,199.244091,p_2,0.5,running,157,2_check_request,,12admin1,199.8173587,
1691,RLRAM,2,0,199.3860922,p_1,0.5,running,155,1_submit_request,,1employee1,199.5044031,
1692,RLRAM,2,0,199.4749236,p_2,0.5,running,153,2_submit_request,,1employee,199.7127855,
1693,RLRAM,2,0,199.4749236,p_1,0.5,running,158,1_check_request,,1X_SHARED,199.7655437,
1694,RLRAM,2,0,199.5044031,p_1,0.5,running,155,1_check_request,,112admin0,200.2327097,
1695,RLRAM,2,0,199.5044031,p_1,0.5,running,160,1_submit_request,,1employee1,199.5644337,
1696,RLRAM,2,0,199.5644337,p_2,0.5,running,162,2_submit_request,,1employee1,202.3064957,
1697,RLRAM,2,0,199.6760591,p_1,0.5,running,149,1_supervisor_approve,,1supervisor2,200.7571696,
1698,RLRAM,2,0,199.7127855,p_2,0.5,running,161,2_submit_request,,1employee,199.995658,
1699,RLRAM,2,0,199.7481112,p_1,0.5,running,156,1_supervisor_approve,,1supervisor1,199.9082623,
1700,RLRAM,2,0,199.7655437,p_1,0.5,gateway,158,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1701,RLRAM,2,0,199.7666709,p_2,0.5,START,163,2_start,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1702,RLRAM,2,0,199.7666709,p_1,0.5,running,160,1_check_request,,1X_SHARED,200.1334854,
1703,RLRAM,2,0,199.8173587,p_2,0.5,gateway,157,2_XOR_admin_decision,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1704,RLRAM,2,0,199.8173587,p_2,0.5,running,157,2_check_budget_approval,,12admin0,202.3687492,
1705,RLRAM,2,0,199.9047256,p_1,0.5,START,164,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1706,RLRAM,2,0,199.9047256,p_2,0.5,running,159,2_check_request,,12admin1,200.9479639,
1707,RLRAM,2,0,199.9147716,p_1,0.5,gateway,150,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1708,RLRAM,2,0,199.9147716,p_2,0.5,running,153,2_check_request,,X_SHARED,200.3718779,
1709,RLRAM,2,0,199.9147716,p_1,0.5,COMPLETE,150,1_END,,,,7.462188894
1710,RLRAM,2,0,199.9678172,p_2,0.5,START,165,2_start,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1711,RLRAM,2,0,199.995658,p_2,0.5,running,163,2_submit_request,,1employee,201.9757434,
1712,RLRAM,2,0,200.1334854,p_1,0.5,gateway,160,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1713,RLRAM,2,0,200.1334854,p_1,0.5,running,160,1_check_budget_approval,,112admin1,200.4952985,
1714,RLRAM,2,0,200.2327097,p_1,0.5,gateway,155,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1715,RLRAM,2,0,200.2327097,p_1,0.5,running,155,1_check_budget_approval,,1X_SHARED,200.3415302,
1716,RLRAM,2,0,200.3415302,p_1,0.5,gateway,155,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1717,RLRAM,2,0,200.3415302,p_1,0.5,running,155,1_supervisor_approve,,1supervisor1,201.6008109,
1718,RLRAM,2,0,200.3718779,p_2,0.5,gateway,153,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1719,RLRAM,2,0,200.3718779,p_1,0.5,running,154,1_handle_payment,,X_SHARED,203.4295837,
1720,RLRAM,2,0,200.4952985,p_1,0.5,gateway,160,1_XOR_budget_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1721,RLRAM,2,0,200.4952985,p_2,0.5,running,153,2_check_budget_approval,,112admin1,202.7324033,
1722,RLRAM,2,0,200.4952985,p_2,0.5,running,161,2_check_request,,112admin0,202.8086816,
1723,RLRAM,2,0,200.7571696,p_1,0.5,running,160,1_supervisor_approve,,1supervisor2,200.8431693,
1724,RLRAM,2,0,200.9479639,p_2,0.5,gateway,159,2_XOR_admin_decision,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1725,RLRAM,2,0,201.0494338,p_1,0.5,START,166,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1726,RLRAM,2,0,201.3155762,p_1,0.5,gateway,147,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1727,RLRAM,2,0,201.3155762,p_1,0.5,COMPLETE,147,1_END,,,,14.2663336
1728,RLRAM,2,0,201.6008109,p_1,0.5,running,156,1_handle_payment,,12accounting1,202.2369508,
1729,RLRAM,2,0,201.9230591,p_1,0.5,START,167,1_start,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1730,RLRAM,2,0,201.9757434,p_1,0.5,running,158,1_submit_request,,1employee,202.8049584,
1731,RLRAM,2,0,201.9757434,p_2,0.5,running,163,2_check_request,,12admin1,203.1987168,
1732,RLRAM,2,0,202.2369508,p_1,0.5,gateway,156,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1733,RLRAM,2,0,202.2369508,p_1,0.5,COMPLETE,156,1_END,,,,5.100229764
1734,RLRAM,2,0,202.3064957,p_1,0.5,running,164,1_submit_request,,1employee1,203.8345512,
1735,RLRAM,2,0,202.3064957,p_1,0.5,running,149,1_handle_payment,,12accounting1,204.3653419,
1736,RLRAM,2,0,202.3687492,p_2,0.5,gateway,157,2_XOR_budget_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1737,RLRAM,2,0,202.3687492,p_2,0.5,running,157,2_budget_approve,,1budget_owner1,206.8608809,
1738,RLRAM,2,0,202.3687492,p_2,0.5,running,159,2_check_budget_approval,,12admin0,203.9410151,
1739,RLRAM,2,0,202.7324033,p_2,0.5,gateway,153,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1740,RLRAM,2,0,202.7324033,p_2,0.5,running,153,2_supervisor_approve,,1supervisor1,203.9036496,
1741,RLRAM,2,0,202.8049584,p_2,0.5,running,165,2_submit_request,,1employee,206.0004683,
1742,RLRAM,2,0,202.8049584,p_1,0.5,running,158,1_check_request,,1X_SHARED,202.9092014,
1743,RLRAM,2,0,202.8086816,p_2,0.5,gateway,161,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1744,RLRAM,2,0,202.8086816,p_2,0.5,running,162,2_check_request,,112admin0,204.1623544,
1745,RLRAM,2,0,202.8086816,p_2,0.5,running,161,2_check_budget_approval,,112admin1,202.8721125,
1746,RLRAM,2,0,202.8721125,p_2,0.5,gateway,161,2_XOR_budget_check,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1747,RLRAM,2,0,202.8721125,p_2,0.5,running,161,2_supervisor_approve,,1supervisor2,204.56946,
1748,RLRAM,2,0,202.9092014,p_1,0.5,gateway,158,1_XOR_admin_decision,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
1749,RLRAM,2,0,202.9092014,p_1,0.5,running,158,1_check_budget_approval,,112admin1,204.4459932,
1750,RLRAM,2,0,203.1987168,p_2,0.5,gateway,163,2_XOR_admin_decision,"{'2_approval_flow': '2_check_budget_approval', '2_budget_check': '2_supervisor_approve', '3_final_payment_check': '2_END'}",,,
1751,RLRAM,2,0,203.4295837,p_1,0.5,gateway,154,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1752,RLRAM,2,0,203.4295837,p_1,0.5,running,160,1_handle_payment,,X_SHARED,203.4401875,
1753,RLRAM,2,0,203.4295837,p_1,0.5,COMPLETE,154,1_END,,,,8.220013087
1754,RLRAM,2,0,203.4401875,p_1,0.5,gateway,160,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_budget_approve', '1_final_payment_check': '1_END'}",,,
1755,RLRAM,2,0,203.4401875,p_1,0.5,running,155,1_handle_payment,,X_SHARED,204.1549185,
1756,RLRAM,2,0,203.4401875,p_1,0.5,COMPLETE,160,1_END,,,,4.657504652
1757,RLRAM,2,0,203.8345512,p_1,0.5,running,166,1_submit_request,,1employee1,204.3831519,
1758,RLRAM,2,0,203.8345512,p_1,0.5,running,164,1_check_request,,1X_SHARED,204.616413,
1759,RLRAM,2,0,203.9410151,p_2,0.5,gateway,159,2_XOR_budget_check,"{'2_approval_flow': '2_submit_request', '2_budget_check': '2_budget_approve', '3_final_payment_check': '2_END'}",,,
1760,RLRAM,2,0,204.1549185,p_1,0.5,gateway,155,1_XOR_payment_check,"{'1_approval_flow': '1_check_budget_approval', '1_budget_check': '1_supervisor_approve', '1_final_payment_check': '1_END'}",,,
